Date/Time,Seed I/O 1 - Indoor RH 1 Z3 (%),Seed I/O 1 - Indoor Temp 1 Z3 (°F),Seed I/O 1 - GH #3 PAR (PAR),Seed I/O 1 - Unit Heater,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutters Open,Seed I/O 1 - Roof Vent,Greenhouse #3 - Zone Temperature (°F),Greenhouse #3 - Zone Relative Humidity (%),Greenhouse #3 - Heating Setpoint (°F),Greenhouse #3 - Cooling Setpoint (°F),Greenhouse #3 - Rel Humidity Setpoint (%),
4/11/2019 07:00,78.55,60.96,94.17,0,57,0,0,60.96,78.55,58,78,60,
4/11/2019 07:15,72.41,64.31,118.38,0,56,0,0,64.31,72.4,62.96,78,52.92,
4/11/2019 07:30,64.86,69.38,139.21,0,60,0,0,69.38,64.86,65,78,50,
4/11/2019 07:45,62.92,70.09,162.92,0,60,0,0,70.09,62.92,65,78,50,
4/11/2019 08:00,59.97,71.64,186.21,0,60,0,0,71.64,59.97,65,78,50,
4/11/2019 08:15,57.31,74.09,221.83,0,60,0,0,74.09,57.31,65,78,50,
4/11/2019 08:30,54.19,75.34,273.81,0,55,0,0,75.34,54.19,65,78,50,
4/11/2019 08:45,49.25,76.53,483.92,0,54,0,0,76.53,49.25,65,78,50,
4/11/2019 09:00,48.76,78.21,601.4,0,60,0,0,78.21,48.76,65,78,50,
4/11/2019 09:15,39.61,75.28,648.32,0,60,0,0,75.29,39.61,65,78,50,
4/11/2019 09:30,37.22,76.51,592.39,0,55,0,0,76.51,37.22,65,78,50,
4/11/2019 09:45,35.51,76.67,716.18,0,53,0,0,76.67,35.51,65,78,50,
4/11/2019 10:00,33.52,81.17,705.09,0,55,29,11,81.18,33.52,65,78,50,
4/11/2019 10:15,31.07,72.49,751.11,0,0,0,3,72.49,31.07,65,78,50,
4/11/2019 10:30,30.85,79.88,816.29,0,59,0,0,79.88,30.85,65,78,50,
4/11/2019 10:45,27,78.24,600.67,0,60,60,20,78.24,27,65,78,50,
4/11/2019 11:00,27.54,73.67,781.32,0,0,0,15,73.67,27.54,65,78,50,
4/11/2019 11:15,25.9,73.18,996.46,0,0,0,40,73.19,25.9,65,78,50,
4/11/2019 11:30,28.93,74.35,698.06,0,0,0,15,74.36,28.93,65,78,50,
4/11/2019 11:45,25.36,75.64,1004.8,0,0,4,51,75.64,25.36,65,78,50,
4/11/2019 12:00,26.22,78.75,530.53,0,0,59,50,78.75,26.22,65,78,50,
4/11/2019 12:15,25.87,78.4,525.16,0,25,60,40,78.41,25.87,65,78,50,
4/11/2019 12:30,29.49,78.1,1023.74,0,60,0,0,78.11,29.49,65,78,50,
4/11/2019 12:45,29.39,75.56,1181.04,0,0,0,45,75.56,29.39,65,78,50,
4/11/2019 13:00,31.23,80.98,1213.57,0,0,30,28,80.99,31.23,65,78,50,
4/11/2019 13:15,28.42,79.48,1090.16,0,0,0,30,79.48,28.42,65,78,50,
4/11/2019 13:30,27.76,77.16,988.96,0,0,0,20,77.16,27.77,65,78,50,
4/11/2019 13:45,24.6,75.9,1224.62,0,0,0,31,75.9,24.6,65,78,50,
4/11/2019 14:00,25.04,76.53,1136.74,0,0,0,80,76.53,25.04,65,78,50,
4/11/2019 14:15,24.28,76.67,1170.72,0,0,51,100,76.67,24.28,65,78,50,
4/11/2019 14:30,26.31,78.27,1111.69,0,0,0,60,78.27,26.31,65,78,50,
4/11/2019 14:45,25.95,81.12,534.08,0,0,40,78,81.13,25.95,65,78,50,
4/11/2019 15:00,26.68,76.79,535.26,0,0,0,71,76.79,26.68,65,78,50,
4/11/2019 15:15,25.5,79.01,773.12,0,0,0,71,79.01,25.5,65,78,50,
4/11/2019 15:30,25.66,76.35,860.93,0,0,0,100,76.36,25.67,65,78,50,
4/11/2019 15:45,27.88,79.59,771.23,0,0,0,60,79.59,27.88,65,78,50,
4/11/2019 16:00,25.65,78.75,589.08,0,0,59,69,78.75,25.65,65,78,50,
4/11/2019 16:15,24.87,76.16,639.21,0,0,0,80,76.16,24.87,65,78,50,
4/11/2019 16:30,25.39,78.16,607.96,0,0,0,60,78.16,25.39,65,78,50,
4/11/2019 16:45,23.94,74.95,556.3,0,0,13,40,74.95,23.94,65,78,50,
4/11/2019 17:00,27.68,76.46,473.25,0,50,0,8,76.46,27.68,65,78,50,
4/11/2019 17:15,28.48,76.68,446.86,0,0,0,44,76.68,28.48,65,78,50,
4/11/2019 17:30,29.59,76.67,383.32,0,8,45,40,76.67,29.59,65,78,50,
4/11/2019 17:45,33.17,79.62,332.73,0,60,0,0,79.62,33.16,65,78,50,
4/11/2019 18:00,35.83,76.66,141.79,0,54,0,0,76.66,35.83,65,78,50,
4/11/2019 18:15,42.29,76.43,133.5,0,53,0,0,76.43,42.29,65,78,50,
4/11/2019 18:30,48.36,74.26,90.79,0,55,0,0,74.27,48.36,65,78,50,
4/11/2019 18:45,53,73.15,92.31,0,56,0,0,73.15,53,65,78,50,
4/11/2019 19:00,61.64,69.73,26.97,0,60,0,0,69.74,61.64,65,78,50,
4/11/2019 19:15,71.05,66.54,7.28,0,60,0,0,66.54,71.05,65,78,50,
